vin,car_name,year,date,sale_price,times_viewed,body_type,transmission,variant,assured_buy,City,State,is_hot,rto,source,make,model,car_availability,total_owners,borker_quote,original_price,car_rating,ad_created_on,fitness_certificate,reserved,warranty_av
1HG265VK3976,toyota rav4,2020,11/26/2020,110241,1600,suv,dual,rav4 hybrid se 2wd,TRUE,Boston,MA,TRUE,hr70,inperson_sale,toyota,rav4,in_stock,1,106050,124907.5,great,11/26/2020 1:30:01,TRUE,FALSE,TRUE
1HG265VK3977,toyota rav4,2021,4/19/2021,115836,1443,suv,dual,rav4 hybrid se 2wd,TRUE,Boston,MA,TRUE,dl9c,inperson_sale,toyota,rav4,pickup_pending,1,113158,113158.4,great,4/19/2021 9:46:31,TRUE,FALSE,TRUE
1HG265VK8479,toyota rav4,2021,4/7/2021,99919,2550,suv,dual,rav4 hybrid se 2wd,TRUE,Denver,CO,TRUE,ap28,inperson_sale,toyota,rav4,in_stock,2,100332,100482.2,great,4/7/2021 11:20:04,TRUE,TRUE,TRUE
1HG265VK8478,toyota rav4,2021,3/17/2021,226977,3586,suv,dual,rav4 hybrid se 2wd,TRUE,Denver,CO,TRUE,ts08,inperson_sale,toyota,rav4,in_stock,1,237875,276505.7,great,3/17/2021 7:50:05,TRUE,TRUE,TRUE
1HG265VK8537,toyota rav4,2021,4/22/2021,85749,2262,suv,dual,rav4 hybrid se 2wd,TRUE,Denver,CO,TRUE,ap04,inperson_sale,toyota,rav4,,2,87096,87246.8,great,4/22/2021 11:26:59,TRUE,TRUE,TRUE
1HG265VK9737,toyota rav4,2021,3/30/2021,114745,70,suv,automatic,rav4 hybrid se 2wd,TRUE,Atlanta,GA,TRUE,up14,inperson_sale,toyota,rav4,in_stock,1,106208,128874.8,great,3/30/2021 11:31:48,TRUE,FALSE,TRUE
1HG265VK6891,toyota rav4,2021,3/18/2021,255842,5900,suv,dual,rav4 hybrid se 2wd,TRUE,New York,NY,TRUE,mh02,inperson_sale,toyota,rav4,in_stock,1,268000,268150,great,3/18/2021 15:32:50,TRUE,FALSE,TRUE
1HG265VK7274,toyota rav4,2021,3/25/2021,171859,2766,suv,automatic,rav4 hybrid se 2wd,TRUE,New York,NY,TRUE,mh48,inperson_sale,toyota,rav4,in_stock,1,172715,172865,great,3/25/2021 15:13:35,TRUE,TRUE,TRUE
1HG265VK7295,toyota rav4,2021,3/18/2021,87709,1589,suv,dual,rav4 hybrid se 2wd,FALSE,New York,NY,TRUE,mh15,inperson_sale,toyota,rav4,in_stock,2,91540,91690.5,great,3/18/2021 9:32:17,TRUE,TRUE,TRUE
1HG265VK6443,toyota rav4,2021,1/10/2021,101918,4037,suv,automatic,rav4 hybrid se 2wd,FALSE,New York,NY,TRUE,mh46,inperson_sale,toyota,rav4,in_stock,3,105749,101929,great,1/10/2021 12:06:00,TRUE,FALSE,TRUE
1HG265VK7289,toyota rav4,2021,3/22/2021,246227,2580,suv,dual,rav4 hybrid se 2wd,TRUE,New York,NY,TRUE,mh46,inperson_sale,toyota,rav4,in_stock,1,255539,255689.7,great,3/22/2021 13:48:21,TRUE,TRUE,TRUE
1HG265VK9910,toyota rav4,2021,3/8/2021,126805,4787,suv,dual,rav4 hybrid se 2wd,TRUE,Las Vegas,NV,TRUE,up32,inperson_sale,toyota,rav4,in_stock,2,126484,149006.8,great,3/8/2021 13:32:22,TRUE,FALSE,TRUE
1HG265VK7591,toyota rav4,2020,11/22/2020,99579,3805,suv,dual,rav4 hybrid se 2wd,TRUE,New Jersey,NJ,TRUE,dl8c,inperson_sale,toyota,rav4,in_transit,1,95324,115459.7,great,11/22/2020 22:00:10,TRUE,FALSE,TRUE
1HG265VK7588,toyota rav4,2021,4/22/2021,140208,1347,suv,dual,rav4 hybrid se 2wd,TRUE,New Jersey,NJ,TRUE,mh12,inperson_sale,toyota,rav4,,1,138610,138610.4,great,4/22/2021 13:20:04,TRUE,FALSE,TRUE
1HG265VK7889,toyota rav4,2021,2/16/2021,135869,3728,suv,dual,rav4 hybrid se 2wd,TRUE,New Jersey,NJ,TRUE,mh12,inperson_sale,toyota,rav4,in_stock,2,137856,138006.3,great,2/16/2021 11:20:06,TRUE,TRUE,TRUE
1HG265VK5115,toyota rav4,2021,2/5/2021,85969,2908,suv,dual,rav4 hybrid se 2wd,FALSE,Los Angelas,CA,TRUE,ka03,inperson_sale,toyota,rav4,in_stock,3,87230,87380.2,great,2/5/2021 7:45:16,FALSE,TRUE,TRUE
1HG265VK5111,toyota rav4,2021,3/29/2021,195929,3097,suv,automatic,rav4 hybrid se 2wd,TRUE,Los Angelas,CA,TRUE,ka05,inperson_sale,toyota,rav4,in_stock,1,199585,199735.5,great,3/29/2021 7:32:04,TRUE,TRUE,FALSE
1HG265VK3767,toyota rav4,2021,3/12/2021,108968,2557,suv,dual,rav4 hybrid se 2wd,TRUE,Philadelphia,PA,TRUE,up16,inperson_sale,toyota,rav4,in_stock,1,112240,135993.7,great,3/12/2021 6:44:33,TRUE,TRUE,FALSE
1HG265VK3796,toyota rav4,2021,3/28/2021,150259,3013,suv,dual,rav4 hybrid se 2wd,TRUE,Philadelphia,PA,TRUE,up16,inperson_sale,toyota,rav4,in_stock,1,152799,183851.9,great,3/28/2021 6:02:25,TRUE,TRUE,TRUE
1HG265VK3697,toyota rav4,2021,2/18/2021,121391,2095,suv,automatic,rav4 hybrid se 2wd,TRUE,Philadelphia,PA,TRUE,up14,inperson_sale,toyota,rav4,in_stock,1,125017,151069,great,2/18/2021 11:59:03,TRUE,FALSE,TRUE
1HG265VK5979,toyota rav4,2021,3/6/2021,165134,2002,suv,automatic,rav4 hybrid se 2wd,TRUE,San Faransisco,CA,TRUE,hr51,inperson_sale,toyota,rav4,pickup_pending,2,171627,172227.3,great,3/6/2021 12:53:50,TRUE,TRUE,TRUE
1HG265VK5644,toyota rav4,2021,3/18/2021,137622,3556,suv,automatic,rav4 hybrid se 2wd,TRUE,San Faransisco,CA,TRUE,up14,inperson_sale,toyota,rav4,in_stock,2,137361,165636.7,great,3/18/2021 12:42:44,TRUE,FALSE,TRUE
1HG265VK5638,toyota rav4,2021,3/23/2021,109392,942,suv,dual,rav4 hybrid se 2wd,TRUE,San Faransisco,CA,TRUE,up14,inperson_sale,toyota,rav4,in_stock,1,111122,134673.6,great,3/23/2021 7:07:17,TRUE,FALSE,TRUE
1HG265VK5998,toyota rav4,2021,2/23/2021,110180,2980,suv,automatic,rav4 hybrid se 2wd,TRUE,San Faransisco,CA,TRUE,up16,inperson_sale,toyota,rav4,in_stock,2,109213,109213.8,great,2/23/2021 13:47:17,TRUE,TRUE,TRUE
1HG265VK5999,toyota rav4,2021,3/17/2021,110463,1216,suv,automatic,rav4 hybrid se 2wd,TRUE,San Faransisco,CA,TRUE,dl9c,inperson_sale,toyota,rav4,in_stock,3,107666,107666.5,great,3/17/2021 12:48:57,TRUE,TRUE,TRUE
1HG265VK5980,toyota rav4,2021,3/23/2021,101868,5637,suv,dual,rav4 hybrid se 2wd,TRUE,San Faransisco,CA,TRUE,dl9c,inperson_sale,toyota,rav4,in_stock,2,103300,103950,great,3/23/2021 7:55:25,TRUE,TRUE,TRUE
1HG265VK5650,toyota rav4,2021,3/23/2021,113109,518,suv,dual,rav4 hybrid se 2wd,TRUE,San Faransisco,CA,TRUE,hr70,inperson_sale,toyota,rav4,in_transit,1,115974,116574.1,great,3/23/2021 13:43:25,TRUE,FALSE,TRUE
1HG265VK5990,toyota rav4,2021,1/17/2021,106649,2142,suv,dual,rav4 hybrid se 2wd,TRUE,San Faransisco,CA,TRUE,dl7c,inperson_sale,toyota,rav4,in_stock,1,113164,136983.4,great,1/17/2021 7:05:18,TRUE,TRUE,TRUE
1HG265VK6039,toyota rav4,2021,3/23/2021,258589,6744,suv,automatic,rav4 hybrid se 2wd,TRUE,San Faransisco,CA,TRUE,dl8c,inperson_sale,toyota,rav4,in_stock,2,272932,273582.7,great,3/23/2021 10:00:07,TRUE,TRUE,TRUE
1HG265VK5995,toyota rav4,2021,2/2/2021,104817,1876,suv,dual,rav4 hybrid se 2wd,TRUE,San Faransisco,CA,TRUE,dl10,inperson_sale,toyota,rav4,in_stock,2,105098,105748.2,great,2/2/2021 13:20:03,TRUE,TRUE,TRUE
1HG265VK5641,toyota rav4,2021,3/20/2021,135269,3150,suv,automatic,rav4 hybrid se 2wd,TRUE,San Faransisco,CA,TRUE,dl7c,inperson_sale,toyota,rav4,in_stock,2,99500,99500,good,3/20/2021 8:58:02,TRUE,FALSE,TRUE
1HG265VK5977,toyota rav4,2021,3/11/2021,156196,3405,suv,automatic,rav4 hybrid se 2wd,TRUE,San Faransisco,CA,TRUE,dl14,inperson_sale,toyota,rav4,in_transit,1,155010,155010.7,great,3/11/2021 8:01:49,TRUE,TRUE,FALSE
1HG265VK5935,toyota rav4,2021,3/28/2021,135779,2088,suv,automatic,rav4 hybrid se 2wd,TRUE,San Faransisco,CA,TRUE,dl3c,inperson_sale,toyota,rav4,in_stock,1,145046,145696.2,great,3/28/2021 8:31:07,TRUE,TRUE,TRUE
1HG265VK5654,toyota rav4,2021,3/11/2021,111827,2537,suv,dual,rav4 hybrid se 2wd,TRUE,San Faransisco,CA,TRUE,dl3c,inperson_sale,toyota,rav4,in_stock,1,113927,133965.4,great,3/11/2021 7:43:48,TRUE,FALSE,TRUE
1HG265VK5643,toyota rav4,2021,2/19/2021,129067,2961,suv,automatic,rav4 hybrid se 2wd,TRUE,San Faransisco,CA,TRUE,dl10,inperson_sale,toyota,rav4,in_stock,2,133505,134155.9,great,2/19/2021 7:35:00,TRUE,FALSE,TRUE
1HG265VK9197,bmw 3 series,2019,8/22/2019,120000,517,sedan,automatic,320d,TRUE,Chicago,IL,FALSE,mh12,online,bmw,3 series,,2,78100,78100,good,8/22/2019 9:16:35,FALSE,FALSE,TRUE
1HG265VK9808,bmw 3 series,2019,4/2/2019,118500,664,sedan,automatic,328i sportline,FALSE,Atlanta,GA,FALSE,dl1c,,bmw,3 series,,1,93900,93900,great,4/2/2019 13:44:02,TRUE,FALSE,TRUE
1HG265VK9643,bmw 3 series,2020,2/26/2020,92500,242,sedan,automatic,320d,FALSE,Portland,OR,FALSE,hr26,online,bmw,3 series,in_stock,2,91000,91000,great,2/26/2020 12:44:17,TRUE,FALSE,TRUE
1HG265VK5199,bmw 3 series,2019,3/22/2019,85500,303,sedan,automatic,320d highline,FALSE,Los Angelas,CA,FALSE,ka03,,bmw,3 series,,2,71600,71600,fair,3/22/2019 13:03:03,TRUE,FALSE,TRUE
1HG265VK5185,bmw 3 series,2020,5/25/2020,70000,467,sedan,automatic,320d highline,FALSE,Los Angelas,CA,FALSE,ka01,online,bmw,3 series,in_stock,1,62600,62600,great,5/25/2020 12:44:52,TRUE,FALSE,TRUE
1HG265VK3931,bmw 3 series,2021,4/7/2021,109069,3103,sedan,automatic,320d,TRUE,Boston,MA,TRUE,hr26,inperson_sale,bmw,3 series,in_stock,2,95250,95250,great,4/7/2021 9:49:44,TRUE,FALSE,TRUE
1HG265VK4003,bmw 3 series,2020,3/28/2020,105625,1201,sedan,automatic,320d,TRUE,Boston,MA,TRUE,hr51,inperson_sale,bmw,3 series,in_stock,1,81537,81537.5,good,3/28/2020 6:57:26,TRUE,FALSE,TRUE
1HG265VK9789,bmw 3 series,2021,1/8/2021,146919,4398,sedan,automatic,320d,TRUE,Atlanta,GA,TRUE,hr26,inperson_sale,bmw,3 series,in_stock,1,155358,155958.9,great,1/8/2021 7:39:48,TRUE,TRUE,FALSE
1HG265VK9701,bmw 3 series,2021,3/28/2021,151701,6742,sedan,automatic,320d luxuryline,TRUE,Atlanta,GA,TRUE,hr26,inperson_sale,bmw,3 series,in_stock,2,153684,154284.5,great,3/28/2021 14:45:25,TRUE,FALSE,TRUE
1HG265VK8799,bmw 3 series,2021,4/1/2021,135784,5479,sedan,automatic,320d luxuryline,TRUE,Houston,TX,TRUE,tn06,inperson_sale,bmw,3 series,in_stock,4,143432,143582.6,great,4/1/2021 9:31:13,TRUE,FALSE,TRUE
1HG265VK7277,bmw 3 series,2021,3/28/2021,81639,2671,sedan,automatic,320d,TRUE,New York,NY,TRUE,mh02,inperson_sale,bmw,3 series,in_stock,2,78903,78903.5,great,3/28/2021 13:32:27,TRUE,TRUE,TRUE
1HG265VK6972,bmw 3 series,2021,3/24/2021,69799,1891,sedan,automatic,320d,FALSE,New York,NY,TRUE,mh02,inperson_sale,bmw,3 series,in_stock,2,69833,69833,great,3/24/2021 11:38:09,TRUE,FALSE,TRUE
1HG265VK7278,bmw 3 series,2021,3/13/2021,154711,2561,sedan,automatic,320d luxuryline,FALSE,New York,NY,TRUE,mh12,inperson_sale,bmw,3 series,in_stock,2,159099,159249.9,great,3/13/2021 7:04:30,TRUE,TRUE,TRUE
1HG265VK6124,bmw 5 series,2019,9/4/2019,80000,448,sedan,automatic,520d,FALSE,San Faransisco,CA,FALSE,hr36,online,bmw,5 series,,2,2611,2611.65303,great,9/4/2019 11:23:36,TRUE,FALSE,TRUE
1HG265VK8830,bmw 5 series,2021,3/5/2021,124876,6005,sedan,automatic,525d,TRUE,Houston,TX,TRUE,tn18,inperson_sale,bmw,5 series,in_stock,1,121000,121000,great,3/5/2021 9:19:01,TRUE,FALSE,TRUE
1HG265VK7134,bmw 5 series,2021,3/15/2021,139844,3604,sedan,automatic,520d 2.0,TRUE,New York,NY,TRUE,mh43,inperson_sale,bmw,5 series,in_stock,1,135977,135977.9,great,3/15/2021 12:49:43,TRUE,FALSE,TRUE
1HG265VK7117,bmw 5 series,2021,3/3/2021,102171,2320,sedan,automatic,520d 2.0,FALSE,New York,NY,TRUE,mh43,inperson_sale,bmw,5 series,in_stock,2,106537,106687.1,great,3/3/2021 9:58:14,TRUE,FALSE,TRUE
1HG265VK9902,bmw 5 series,2021,4/5/2021,156166,5312,sedan,automatic,525d luxury,TRUE,Las Vegas,NV,TRUE,up32,inperson_sale,bmw,5 series,in_stock,2,155417,155417.5,great,4/5/2021 14:53:57,TRUE,FALSE,TRUE
1HG265VK7578,bmw 5 series,2021,3/11/2021,146934,3440,sedan,automatic,520d 2.0,TRUE,New Jersey,NJ,TRUE,mh20,inperson_sale,bmw,5 series,in_stock,2,138879,138879.5,great,3/11/2021 10:52:43,TRUE,FALSE,TRUE
1HG265VK7740,bmw 5 series,2021,2/26/2021,117755,2799,sedan,automatic,520d 2.0,TRUE,New Jersey,NJ,TRUE,mh02,inperson_sale,bmw,5 series,in_stock,2,111827,111827.5,great,2/26/2021 9:32:47,TRUE,FALSE,TRUE
1HG265VK7755,bmw 5 series,2021,4/16/2021,114574,1755,sedan,automatic,520d 2.0,TRUE,New Jersey,NJ,TRUE,mh12,inperson_sale,bmw,5 series,in_stock,1,119244,119394.3,great,4/16/2021 6:20:06,TRUE,FALSE,FALSE
1HG265VK4094,buick encore,2019,4/4/2019,25000,1935,suv,dual,encore sm,FALSE,Boston,MA,FALSE,hr26,,buick,encore,,1,15400,15400,good,4/4/2019 10:08:54,TRUE,FALSE,TRUE
1HG265VK5192,buick encore,2019,9/14/2019,20000,151,suv,dual,encore gx,FALSE,Los Angelas,CA,FALSE,ka03,online,buick,encore,,2,41139,41139.90384,fair,9/14/2019 8:28:12,TRUE,FALSE,TRUE
1HG265VK8867,buick encore,2021,3/20/2021,75709,842,suv,dual,encore gx,TRUE,Houston,TX,TRUE,tn06,inperson_sale,buick,encore,in_transit,1,73875,73875,great,3/20/2021 5:43:29,TRUE,FALSE,TRUE
1HG265VK9139,buick encore,2021,3/12/2021,55809,1093,suv,dual,encore gx,FALSE,Houston,TX,TRUE,tn11,inperson_sale,buick,encore,in_stock,1,51000,60334,great,3/12/2021 9:46:13,TRUE,TRUE,TRUE
1HG265VK9110,buick encore,2021,3/18/2021,56349,5629,suv,dual,encore sm,TRUE,Houston,TX,TRUE,tn23,inperson_sale,buick,encore,in_stock,1,56430,66578.8,great,3/18/2021 11:21:24,TRUE,TRUE,TRUE
1HG265VK8810,buick encore,2021,3/9/2021,58349,3305,suv,automatic,encore sm,TRUE,Houston,TX,TRUE,tn13,inperson_sale,buick,encore,in_stock,1,60800,71604,great,3/9/2021 12:02:53,TRUE,FALSE,TRUE
1HG265VK6960,buick encore,2021,3/30/2021,67859,1923,suv,dual,encore gx,TRUE,New York,NY,TRUE,mh05,inperson_sale,buick,encore,in_stock,1,68750,68900,great,3/30/2021 11:06:01,TRUE,FALSE,FALSE
1HG265VK7206,buick encore,2021,3/6/2021,57089,5242,suv,dual,encore sm,TRUE,New York,NY,TRUE,mh12,inperson_sale,buick,encore,in_stock,1,60950,61100,great,3/6/2021 6:35:13,TRUE,TRUE,TRUE
1HG265VK9880,buick encore,2021,1/19/2021,72079,6578,suv,dual,encore sm,TRUE,Las Vegas,NV,TRUE,up32,inperson_sale,buick,encore,in_stock,1,74163,72089.9,great,1/19/2021 11:59:32,TRUE,FALSE,TRUE
1HG265VK9888,buick encore,2021,3/22/2021,60039,2747,suv,dual,encore sm,TRUE,Las Vegas,NV,TRUE,up32,inperson_sale,buick,encore,in_stock,1,59538,72736.4,great,3/22/2021 6:06:18,TRUE,FALSE,TRUE
1HG265VK7585,buick encore,2021,4/7/2021,30669,1209,suv,dual,encore gx,TRUE,New Jersey,NJ,TRUE,mh10,inperson_sale,buick,encore,in_stock,2,24800,24800,great,4/7/2021 10:34:41,TRUE,FALSE,TRUE
1HG265VK7527,buick encore,2021,3/23/2021,80529,4723,suv,dual,encore sm,FALSE,New Jersey,NJ,TRUE,mh42,inperson_sale,buick,encore,in_stock,1,78500,78500,great,3/23/2021 4:52:59,TRUE,FALSE,TRUE
1HG265VK5062,buick encore,2021,2/25/2021,66009,2758,suv,automatic,encore sm,FALSE,Los Angelas,CA,TRUE,ka04,inperson_sale,buick,encore,in_stock,1,68040,68190,great,2/25/2021 12:50:05,TRUE,TRUE,FALSE
1HG265VK8539,ford mustang,2020,9/10/2020,17000,314,convertible,dual,gt premium convertible,FALSE,Denver,CO,FALSE,ts07,inperson_sale,ford,mustang,,2,32846,32846.69744,good,9/10/2020 8:28:59,TRUE,FALSE,TRUE
1HG265VK8545,ford mustang,2019,9/4/2019,30000,495,convertible,dual,gt premium convertible,TRUE,Denver,CO,FALSE,ts08,online,ford,mustang,,1,12900,12900,overpriced,9/4/2019 8:34:08,TRUE,FALSE,TRUE
1HG265VK9523,ford mustang,2019,9/9/2019,6000,299,convertible,dual,gt premium convertible,FALSE,Seattle,WA,FALSE,gj01,online,ford,mustang,,3,2400,2400,overpriced,9/9/2019 6:25:23,FALSE,FALSE,TRUE
1HG265VK9534,ford mustang,2019,8/22/2019,6500,128,convertible,dual,gt premium convertible,FALSE,Seattle,WA,FALSE,gj12,online,ford,mustang,,4,1500,1500,overpriced,8/22/2019 6:06:53,FALSE,FALSE,TRUE
1HG265VK9542,ford mustang,2019,2/20/2019,2700,248,convertible,dual,gt premium convertible,FALSE,Seattle,WA,FALSE,gj01,,ford,mustang,,2,1600,1600,great,2/20/2019 14:13:30,FALSE,FALSE,TRUE
1HG265VK7235,ford mustang,2021,5/28/2021,48000,33,convertible,dual,ecoboost convertible,FALSE,New York,NY,FALSE,mh03,customer_to_customer,ford,mustang,,1,48000,48000,great,5/28/2021 8:27:14,TRUE,FALSE,TRUE
1HG265VK7312,ford mustang,2019,9/12/2019,15000,157,convertible,dual,gt premium convertible,FALSE,New York,NY,FALSE,mh01,online,ford,mustang,,2,2200,2200,overpriced,9/12/2019 7:01:36,TRUE,FALSE,TRUE
1HG265VK9931,ford mustang,2020,6/1/2020,36000,418,convertible,dual,ecoboost convertible,FALSE,Las Vegas,NV,FALSE,up14,online,ford,mustang,in_stock,1,23794,23794.94678,good,6/1/2020 13:59:17,FALSE,FALSE,TRUE
1HG265VK9938,ford mustang,2019,8/26/2019,15000,157,convertible,dual,gt premium convertible,FALSE,Las Vegas,NV,FALSE,up32,online,ford,mustang,,2,3300,3300,overpriced,8/26/2019 6:10:57,FALSE,FALSE,TRUE
1HG265VK3814,ford mustang,2019,8/29/2019,11500,286,convertible,dual,gt premium convertible,FALSE,Philadelphia,PA,FALSE,up24,online,ford,mustang,,2,4400,4400,overpriced,8/29/2019 6:09:17,FALSE,FALSE,TRUE
1HG265VK6133,ford mustang,2019,8/27/2019,8000,439,convertible,dual,gt premium convertible,FALSE,San Faransisco,CA,FALSE,dl10,online,ford,mustang,,1,41206,41206.98298,fair,8/27/2019 13:50:03,FALSE,FALSE,TRUE
1HG265VK6123,ford mustang,2019,9/5/2019,4100,974,convertible,dual,gt premium convertible,FALSE,San Faransisco,CA,FALSE,dl3c,online,ford,mustang,,2,36022,36022.68833,overpriced,9/5/2019 4:05:55,FALSE,FALSE,TRUE
1HG265VK6117,ford mustang,2019,9/7/2019,9000,937,convertible,dual,gt premium convertible,FALSE,San Faransisco,CA,FALSE,dl8c,online,ford,mustang,,1,3500,3500,overpriced,9/7/2019 5:11:13,FALSE,FALSE,TRUE
1HG265VK4032,ford mustang,2021,3/17/2021,30939,1939,convertible,dual,ecoboost convertible,TRUE,Boston,MA,TRUE,hr51,inperson_sale,ford,mustang,in_stock,1,31300,38781,great,3/17/2021 8:32:42,TRUE,TRUE,TRUE
1HG265VK4065,ford mustang,2021,3/18/2021,36609,1718,convertible,dual,ecoboost convertible,TRUE,Boston,MA,TRUE,hr26,inperson_sale,ford,mustang,in_stock,1,36856,46947.4,great,3/18/2021 10:14:37,TRUE,TRUE,FALSE
1HG265VK4026,ford mustang,2020,12/23/2020,42849,2364,convertible,dual,ecoboost convertible,TRUE,Boston,MA,TRUE,hr26,inperson_sale,ford,mustang,in_stock,1,42000,52620,great,12/23/2020 11:35:06,TRUE,TRUE,TRUE
1HG265VK8450,ford mustang,2021,4/8/2021,53989,4667,convertible,dual,ecoboost convertible,TRUE,Denver,CO,TRUE,ts09,inperson_sale,ford,mustang,in_stock,1,52745,52745.8,great,4/8/2021 6:41:53,TRUE,TRUE,TRUE
1HG265VK8064,ford mustang,2021,2/23/2021,42249,5985,convertible,dual,ecoboost convertible,TRUE,Denver,CO,TRUE,ap04,inperson_sale,ford,mustang,in_stock,1,41000,49740,great,2/23/2021 10:41:10,TRUE,FALSE,TRUE
1HG265VK8439,ford mustang,2021,3/18/2021,47379,2716,convertible,dual,ecoboost convertible,TRUE,Denver,CO,TRUE,ts08,inperson_sale,ford,mustang,in_stock,1,45892,55464.2,great,3/18/2021 13:23:23,TRUE,TRUE,TRUE
1HG265VK8468,ford mustang,2021,2/26/2021,36309,3974,convertible,dual,ecoboost convertible,TRUE,Denver,CO,TRUE,ts08,inperson_sale,ford,mustang,in_stock,2,33620,41541.8,great,2/26/2021 8:04:27,TRUE,TRUE,FALSE
1HG265VK8418,ford mustang,2021,3/4/2021,20269,2368,convertible,dual,gt premium convertible,TRUE,Denver,CO,TRUE,ts07,inperson_sale,ford,mustang,in_stock,1,18807,23817.6,great,3/4/2021 9:59:56,TRUE,TRUE,TRUE
1HG265VK9107,ford mustang,2021,4/10/2021,58499,2384,convertible,dual,ecoboost convertible,TRUE,Houston,TX,TRUE,tn87,inperson_sale,ford,mustang,in_stock,1,59750,59900,great,4/10/2021 10:15:56,TRUE,TRUE,TRUE
1HG265VK8786,ford mustang,2021,4/21/2021,49879,937,convertible,dual,ecoboost convertible,TRUE,Houston,TX,TRUE,tn05,inperson_sale,ford,mustang,,1,45041,49889.9,great,4/21/2021 7:53:40,TRUE,FALSE,TRUE
1HG265VK8657,ford mustang,2021,4/20/2021,51369,1380,convertible,dual,ecoboost convertible,TRUE,Houston,TX,TRUE,tn12,inperson_sale,ford,mustang,in_stock,1,46703,51379.9,great,4/20/2021 14:03:53,TRUE,FALSE,TRUE
1HG265VK8894,ford mustang,2021,3/15/2021,13109,3653,convertible,dual,gt premium convertible,TRUE,Houston,TX,TRUE,tn09,inperson_sale,ford,mustang,in_stock,1,10944,14235.1,good,3/15/2021 15:06:45,TRUE,FALSE,TRUE
1HG265VK8964,ford mustang,2021,4/8/2021,13529,1144,convertible,dual,gt premium convertible,TRUE,Houston,TX,TRUE,tn13,inperson_sale,ford,mustang,in_stock,2,11148,14109.9,good,4/8/2021 13:29:51,TRUE,FALSE,FALSE
1HG265VK9275,ford mustang,2021,3/28/2021,16739,3662,convertible,dual,gt premium convertible,TRUE,Seattle,WA,TRUE,gj01,inperson_sale,ford,mustang,in_stock,1,14897,16769.9,good,3/28/2021 6:25:39,TRUE,FALSE,TRUE
1HG265VK7246,ford mustang,2021,3/19/2021,51259,1319,convertible,dual,ecoboost convertible,FALSE,New York,NY,TRUE,mh14,inperson_sale,ford,mustang,in_stock,1,51592,51742.7,great,3/19/2021 5:27:09,TRUE,TRUE,TRUE
1HG265VK7286,ford mustang,2021,4/9/2021,39869,488,convertible,dual,ecoboost convertible,FALSE,New York,NY,TRUE,mh04,inperson_sale,ford,mustang,in_stock,1,36213,36213.9,great,4/9/2021 14:37:07,TRUE,TRUE,TRUE
1HG265VK6474,ford mustang,2021,3/17/2021,37929,4572,convertible,dual,ecoboost convertible,FALSE,New York,NY,TRUE,mh48,inperson_sale,ford,mustang,in_stock,1,36380,36380.6,great,3/17/2021 11:13:26,TRUE,FALSE,TRUE
1HG265VK6677,ford mustang,2021,3/13/2021,13959,1492,convertible,dual,gt premium convertible,TRUE,New York,NY,TRUE,mh47,inperson_sale,ford,mustang,in_stock,2,12212,12212.7,good,3/13/2021 13:26:28,TRUE,FALSE,TRUE
1HG265VK6634,ford mustang,2021,4/4/2021,21949,654,convertible,dual,gt premium convertible,TRUE,New York,NY,TRUE,mh01,inperson_sale,ford,mustang,in_stock,1,19901,19901.5,good,4/4/2021 10:56:20,TRUE,FALSE,TRUE
1HG265VK6459,ford mustang,2021,3/7/2021,18249,3474,convertible,dual,gt premium convertible,FALSE,New York,NY,TRUE,mh01,inperson_sale,ford,mustang,in_stock,1,18702,18702.3,great,3/7/2021 8:57:22,TRUE,FALSE,TRUE
1HG265VK9564,ford mustang,2021,3/10/2021,36709,3502,convertible,dual,ecoboost convertible,TRUE,Portland,OR,TRUE,dl10,inperson_sale,ford,mustang,in_stock,1,35417,35417.7,great,3/10/2021 5:13:57,TRUE,FALSE,TRUE
1HG265VK7913,ford mustang,2021,1/4/2021,38779,2619,convertible,dual,ecoboost convertible,TRUE,New Jersey,NJ,TRUE,mh46,inperson_sale,ford,mustang,in_stock,1,37706,43010.7,great,1/4/2021 10:57:11,TRUE,TRUE,FALSE
1HG265VK7908,ford mustang,2021,2/12/2021,34969,943,convertible,dual,ecoboost convertible,TRUE,New Jersey,NJ,TRUE,mh05,inperson_sale,ford,mustang,in_transit,1,32941,32941.6,great,2/12/2021 6:26:53,TRUE,TRUE,TRUE
1HG265VK7360,ford mustang,2021,3/4/2021,40069,4956,convertible,dual,ecoboost convertible,FALSE,New Jersey,NJ,TRUE,mh14,inperson_sale,ford,mustang,in_stock,2,40390,40540.2,great,3/4/2021 15:33:43,TRUE,FALSE,FALSE
1HG265VK7330,ford mustang,2021,3/10/2021,50829,5596,convertible,dual,ecoboost convertible,TRUE,New Jersey,NJ,TRUE,mh47,inperson_sale,ford,mustang,in_stock,1,49540,49540,great,3/10/2021 8:31:12,TRUE,FALSE,TRUE
1HG265VK7895,ford mustang,2021,3/19/2021,21449,1768,convertible,dual,gt premium convertible,TRUE,New Jersey,NJ,TRUE,mh12,inperson_sale,ford,mustang,in_stock,2,19900,19900,great,3/19/2021 4:57:58,TRUE,TRUE,TRUE
1HG265VK7594,ford mustang,2021,3/17/2021,18329,5550,convertible,dual,gt premium convertible,TRUE,New Jersey,NJ,TRUE,mh09,inperson_sale,ford,mustang,in_stock,2,16548,16548.5,great,3/17/2021 5:56:23,TRUE,FALSE,TRUE
